tweet_id,source,text,date,exact_hour,exact_minute,exact_second,favourite_count,retweet_count,retweeted_status,name,rating(out_of_10_per_dog),dog_stage,dog_breed,confidence_level,jpg_url,url
785264754247995392,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,2016-10-09,23,44,41,7220.0,1602.0,Original tweet,Doc,12.0,None,chow,0.056137,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,https://t.co/mWYACm4qnx
785533386513321988,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,2016-10-10,17,32,8,9045.0,1975.0,Original tweet,Dallas,11.0,None,miniature_pinscher,0.436023,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,https://t.co/h4jhlH4EyG
780459368902959104,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",2016-09-26,17,29,48,5247.0,1064.0,Original tweet,Bear,11.0,None,Great_Dane,0.382491,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,https://t.co/coi4l1T2Sm
775842724423557120,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,2016-09-13,23,44,54,11573.0,2610.0,Original tweet,Blue,12.0,None,chow,0.520022,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,https://t.co/saRYTcxQeH
776088319444877312,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,2016-09-14,16,0,49,1820.0,147.0,Original tweet,None,10.0,None,pug,7.657020000000001e-05,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,https://t.co/wOhuABgj6I
776201521193218049,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,2016-09-14,23,30,38,9504.0,2482.0,Original tweet,O,10.0,None,Rottweiler,0.502228,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,https://t.co/Pq150LeRaC
776813020089548800,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,2016-09-16,16,0,31,4822.0,1187.0,Original tweet,Solomon,12.0,None,toy_poodle,0.51661,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,https://t.co/nFqLaOLUQA
777189768882946048,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,2016-09-17,16,57,35,14103.0,4250.0,Original tweet,Jeffrey,12.0,None,Chihuahua,0.988412,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,https://t.co/d3aLyCykn7
777621514455814149,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2016-09-18,21,33,11,8633.0,2473.0,Original tweet,Derek,12.0,None,chow,0.999823,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,https://t.co/BnVTMtUeI3
777885040357281792,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,2016-09-19,15,0,20,6286.0,1603.0,Original tweet,Wesley,3.0,None,Afghan_hound,0.123529,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,https://t.co/pL7wbMRW7M
780543529827336192,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,2016-09-26,23,4,13,6238.0,1728.0,Original tweet,None,12.0,None,golden_retriever,0.628312,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,https://t.co/VG095mi09Q
778286810187399168,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,2016-09-20,17,36,50,10263.0,3248.0,Original tweet,Stanley,11.0,None,Boston_bull,0.32207,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,https://t.co/hhTfnPrWfb
778383385161035776,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,2016-09-21,0,0,35,5761.0,1085.0,Original tweet,Nala,13.0,None,collie,0.345266,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,https://t.co/zP1IvAATWv
778408200802557953,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,2016-09-21,1,39,11,13486.0,4263.0,Original tweet,None,14.0,None,Pembroke,0.8483620000000001,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,https://t.co/gJKD9pst5A
778624900596654080,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,2016-09-21,16,0,17,4582.0,1000.0,Original tweet,Penny,11.0,None,Airedale,0.786089,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,https://t.co/0rRxyBQt32
778650543019483137,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",2016-09-21,17,42,10,5704.0,1476.0,Original tweet,Strider,10.0,None,German_shepherd,0.515699,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,https://t.co/KYZkPuiC1l
778748913645780993,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",2016-09-22,0,13,4,6822.0,1288.0,Original tweet,Mya,11.0,None,Staffordshire_bullterrier,0.351434,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,https://t.co/1dpEuALnY0
778990705243029504,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,2016-09-22,16,13,51,19739.0,7083.0,Original tweet,Jay,11.0,None,cocker_spaniel,0.7153510000000001,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,https://t.co/vyx1X5eyWI
779123168116150273,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,2016-09-23,1,0,13,,,,Reggie,12.0,None,toy_poodle,0.43108,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,
780192070812196864,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,2016-09-25,23,47,39,8622.0,2208.0,Original tweet,None,11.0,None,vizsla,0.144012,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,https://t.co/zHIqpM5Gni
785872687017132033,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,2016-10-11,16,0,24,6660.0,1787.0,Original tweet,Rusty,12.0,None,Great_Pyrenees,0.392108,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,https://t.co/1j9kLGb4wV
785927819176054784,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,2016-10-11,19,39,28,11321.0,3153.0,Original tweet,Lucy,12.0,None,toy_poodle,0.00849262,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,https://t.co/lntsj7Fc4Y
786233965241827333,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,2016-10-12,15,55,59,15145.0,4673.0,Original tweet,Mattie,11.0,None,Labrador_retriever,0.478193,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,https://t.co/78c9W8kLFh
792394556390137856,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,2016-10-29,15,55,58,13362.0,4269.0,Original tweet,BeBe,12.0,None,cocker_spaniel,0.746387,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,https://t.co/of0pFNBIl8
792773781206999040,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,2016-10-30,17,2,53,7333.0,1663.0,Original tweet,Monster,12.0,None,Yorkshire_terrier,0.912804,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,https://t.co/RhaPExuxJL
792883833364439040,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,2016-10-31,0,20,11,11261.0,4245.0,Original tweet,Bailey,12.0,None,standard_poodle,8.31451e-05,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,https://t.co/v17mFm0Ftz
793120401413079041,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",2016-10-31,16,0,13,12604.0,3898.0,Original tweet,Robin,11.0,None,Labrador_retriever,0.7249439999999999,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,https://t.co/sxMrsOZ8zb
793150605191548928,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,2016-10-31,18,0,14,6148.0,1688.0,Original tweet,Nida,11.0,None,Italian_greyhound,0.193869,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,https://t.co/3lE8Izgmkf
793165685325201412,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,2016-10-31,19,0,10,9345.0,2760.0,Original tweet,Benji,12.0,None,golden_retriever,0.946224,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,https://t.co/IbzT7DJvBo
793180763617361921,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2016-10-31,20,0,5,6906.0,1986.0,Original tweet,Newt,11.0,None,Lakeland_terrier,0.266824,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,https://t.co/2VhmlwxA1Q
793210959003287553,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,2016-10-31,22,0,4,8896.0,2778.0,Original tweet,Maude,10.0,None,French_bulldog,0.0187591,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,https://t.co/etL8FHBrh8
793226087023144960,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",2016-10-31,23,0,11,9785.0,2865.0,Original tweet,Juno,11.0,None,wire-haired_fox_terrier,0.456047,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,https://t.co/hFxxBCWlwj
792050063153438720,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2016-10-28,17,7,5,7121.0,1780.0,Original tweet,Remus,11.0,None,komondor,0.942856,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,https://t.co/S3f1SYylzu
793241302385262592,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,2016-11-01,0,0,38,10477.0,3272.0,Original tweet,Tucker,13.0,None,golden_retriever,0.559308,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,https://t.co/Ap477GhwXt
793271401113350145,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,2016-11-01,2,0,14,8671.0,2376.0,Original tweet,Dave,12.0,None,Siberian_husky,0.231695,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,https://t.co/MgQSdfZGPN
793500921481273345,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,2016-11-01,17,12,16,10631.0,2357.0,Original tweet,Fiona,12.0,None,golden_retriever,0.326122,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,https://t.co/aF5MmpvPqN
793601777308463104,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,2016-11-01,23,53,2,7948.0,1605.0,Original tweet,Dobby,12.0,None,miniature_pinscher,0.538981,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,https://t.co/LhzPWv6rTv
793845145112371200,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2016-11-02,16,0,6,9186.0,1843.0,Original tweet,Clark,13.0,None,Old_English_sheepdog,0.7652770000000001,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,https://t.co/2Xo19aPrG5
794332329137291264,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,2016-11-04,0,15,59,9573.0,2665.0,Original tweet,Nimbus,12.0,None,Samoyed,0.988307,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,https://t.co/SIQbb8c3AU
794926597468000259,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,2016-11-05,15,37,24,10199.0,2301.0,Original tweet,Mack,12.0,None,toy_poodle,0.0376618,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,https://t.co/XRPvTPF0VH
795400264262053889,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,2016-11-06,22,59,35,10010.0,2847.0,Original tweet,Brody,12.0,None,golden_retriever,0.925494,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,https://t.co/2H4MfOGlpQ
793256262322548741,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,2016-11-01,1,0,5,19922.0,8283.0,Original tweet,None,12.0,None,basset,0.207622,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,https://t.co/BNy9IIJMb0
791406955684368384,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,2016-10-26,22,31,36,13103.0,4082.0,Original tweet,Levi,12.0,None,Pembroke,0.972629,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,https://t.co/Zcw9Sccctc
791312159183634433,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2016-10-26,16,14,55,8731.0,2513.0,Original tweet,Mabel,12.0,None,miniature_pinscher,0.892925,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,https://t.co/GGJvxYt3xK
786595970293370880,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,2016-10-13,15,54,28,9409.0,3105.0,Original tweet,Dale,11.0,None,Pembroke,0.709512,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,https://t.co/L8BWDD4oBX
786664955043049472,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2016-10-13,20,28,35,10541.0,2518.0,Original tweet,None,12.0,None,Leonberg,0.512034,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,https://t.co/HmlEvAMP4r
786709082849828864,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",2016-10-13,23,23,56,18144.0,6065.0,Original tweet,Logan,9.75,None,Pomeranian,0.467321,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,https://t.co/yBO5wuqaPS
786963064373534720,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,2016-10-14,16,13,10,26506.0,7907.0,Original tweet,Rory,12.0,None,golden_retriever,0.915303,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,https://t.co/ibj5g6xaAj
787322443945877504,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,2016-10-15,16,1,13,7738.0,1729.0,Original tweet,Lincoln,10.0,None,golden_retriever,0.105703,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,https://t.co/lsrR83SiVp
787397959788929025,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,2016-10-15,21,1,17,10842.0,2828.0,Original tweet,Moose,11.0,None,Chihuahua,0.900483,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,https://t.co/lHVHGdDzb3
787810552592695296,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,2016-10-17,0,20,47,8572.0,3022.0,Original tweet,Frank,11.0,None,pug,0.362835,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,https://t.co/pNNjBtHWPc
788150585577050112,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,2016-10-17,22,51,57,6092.0,1263.0,Original tweet,Leo,13.0,None,chow,0.814145,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,https://t.co/xosHjFzVXc
788178268662984705,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2016-10-18,0,41,57,7191.0,2080.0,Original tweet,None,13.0,None,Samoyed,0.73548,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,https://t.co/s7MgFWDySc
788412144018661376,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,2016-10-18,16,11,17,15470.0,5225.0,Original tweet,Dexter,11.0,None,golden_retriever,0.805238,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,https://t.co/4DhSsC1W7S
788908386943430656,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",2016-10-20,1,3,11,27321.0,12398.0,Original tweet,Lucy,11.0,None,golden_retriever,0.0340897,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,https://t.co/3BXh073tDm
789137962068021249,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,2016-10-20,16,15,26,9676.0,2767.0,Original tweet,Bo,12.0,None,Chihuahua,0.746135,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,https://t.co/2jwxxtNzoN
789268448748703744,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2016-10-21,0,53,56,9077.0,2591.0,Original tweet,Stella,10.0,None,malamute,0.81286,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,https://t.co/JSs2bfDtTS
789599242079838210,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2016-10-21,22,48,24,6709.0,1908.0,Original tweet,Brownie,12.0,None,Chesapeake_Bay_retriever,0.8788219999999999,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,https://t.co/0R4meWXFOx
789628658055020548,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,2016-10-22,0,45,17,7448.0,1749.0,Original tweet,Eli,13.0,None,chow,0.260702,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,https://t.co/huPSJJ7FDI
790337589677002753,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2016-10-23,23,42,19,7783.0,1869.0,Original tweet,Maggie,12.0,None,Pembroke,0.658808,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,https://t.co/ovE2hqXryV
790581949425475584,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,2016-10-24,15,53,19,20579.0,7081.0,Original tweet,Duke,11.0,None,malinois,0.000152999,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,https://t.co/Fd5WFDTMH4
790698755171364864,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2016-10-24,23,37,28,8176.0,1912.0,Original tweet,Mosby,12.0,None,Bernese_mountain_dog,0.996541,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,https://t.co/IiiBq460I7
790987426131050500,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,2016-10-25,18,44,32,9780.0,2119.0,Original tweet,Misty,12.0,None,cocker_spaniel,0.349195,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,https://t.co/Eno0mypHIr
819711362133872643,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,2017-01-13,1,3,12,13241.0,3068.0,Original tweet,Howie,11.0,None,toy_poodle,0.0220094,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,https://t.co/m5fYxrO3IU
849412302885593088,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,2017-04-05,0,4,8,15319.0,2998.0,Original tweet,Noosh,12.0,None,schipperke,0.907559,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,https://t.co/Uq3ChFgWA3
849776966551130114,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,2017-04-06,0,13,11,29273.0,7214.0,Original tweet,None,12.0,None,Chihuahua,0.292092,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,https://t.co/TCMC90mSOT
850145622816686080,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,2017-04-07,0,38,6,15735.0,3606.0,Original tweet,Riley,11.0,None,kelpie,0.10539,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,https://t.co/PCX25VV78l
850380195714523136,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,2017-04-07,16,10,12,12626.0,2473.0,Original tweet,Leo,13.0,None,Yorkshire_terrier,0.249012,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,https://t.co/FXZQtBcnTO
850753642995093505,Twitter for iPhone,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",2017-04-08,16,54,9,29579.0,8615.0,Original tweet,Kyle,11.0,None,pug,0.996952,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,https://t.co/hLQ2Ilg2uN
851224888060895234,Twitter for iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",2017-04-10,0,6,42,19911.0,5466.0,Original tweet,Snoop,13.0,None,standard_poodle,0.00568265,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,https://t.co/iHYfZdz444
851591660324737024,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,2017-04-11,0,24,8,15650.0,3290.0,Original tweet,None,11.0,None,Cardigan,0.394507,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,https://t.co/BMtfCmNbnS
852189679701164033,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,2017-04-12,16,0,27,11015.0,1506.0,Original tweet,Sailor,12.0,None,Bernese_mountain_dog,0.415374,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,https://t.co/jrFzScKWEG
852672615818899456,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,2017-04-13,23,59,28,14294.0,2042.0,Original tweet,Aspen,12.0,None,golden_retriever,0.7112350000000001,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,https://t.co/VlyBzOXHEW
852912242202992640,Twitter for iPhone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",2017-04-14,15,51,39,8625.0,1702.0,Original tweet,Benny,12.0,None,Great_Dane,0.7837649999999999,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U
853639147608842240,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,2017-04-16,16,0,7,33108.0,9419.0,Original tweet,None,13.0,None,German_shepherd,0.509879,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,https://t.co/wiQZIsaWUe
853760880890318849,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,2017-04-17,0,3,50,27311.0,5433.0,Original tweet,Alice,12.0,None,miniature_pinscher,0.29251900000000003,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,https://t.co/yT4vw8y77x
854365224396361728,Twitter for iPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,2017-04-18,16,5,17,18024.0,4408.0,Original tweet,Einstein,13.0,None,Pembroke,0.90708,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,https://t.co/mdaQhhfpv6
854482394044301312,Twitter for iPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,2017-04-18,23,50,52,27852.0,6416.0,Original tweet,Arya,13.0,None,Chihuahua,0.26024200000000003,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,https://t.co/AL4Ahm1Rm5
854732716440526848,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,2017-04-19,16,25,34,21681.0,5688.0,Original tweet,Marlee,12.0,None,Pembroke,0.6955479999999999,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,https://t.co/nJztIEON5s
